Product_ID,Product_Title,Product_Rating,Category,Discounted_Price,Actual_Price,Discount_Percentage
13869,Women Black Wedges,3.3,Women,314,449,30.07%
13870,Alley Walk Women's,4.4,Women,349,349,0.00%
13871,Women Blue Bellies,3.7,Women,474,499,5.01%
13872,Women Black Bellies,4.8,Women,549,999,45.05%
13873,ROBERTO 3 High,4.3,Men,1749,3499,50.01%
13874,"Women Grey, Grey",3.2,Women,569,799,28.79%
13875,Men Brown Sandal,4,Men,399,1499,73.38%
13876,Sega 26 Navy,4,Men,569,949,40.04%
13877,Men Brown Sports,4.5,Men,1649,2999,45.02%
13878,Women Ankle Boots,4.2,Women,475,999,52.45%
13879,LUX RUNNER LP,4.4,Women,1595,2999,46.82%
13880,Z_Rap For Men,3.8,Men,499,999,50.05%
13881,Slip On For,4.1,Men,1768,5895,70.01%
13882,Flip Flops,3.3,Women,169,499,66.13%
13883,Archer Lace Up,4.1,Men,949,2899,67.26%
13884,Flip Flops,3.8,Women,179,499,64.13%
13885,Women Black Sports,4.3,Women,1049,3795,72.36%
13886,Kolhapuris For Men,4,Men,629,999,37.04%
13887,Bellies For Women,4.1,Women,424,999,57.56%
13888,"Women Pink, Black",4.3,Women,474,999,52.55%
13889,Training & Gym,4,Women,616,999,38.34%
13890,Women Black Wedges,4.1,Women,399,999,60.06%
13891,Chevit Men's Casual,3.6,Men,389,397,2.02%
13892,CAMANDO Running Shoes,4.2,Men,1499,1699,11.77%
13893,by Ruosh 3557-SS17-W01B,4,Women,1533,4990,69.28%
13894,Women Black Heels,3.9,Women,474,999,52.55%
13895,Women Pink Heels,3.9,Women,457,999,54.25%
13896,Slides,4.4,Men,299,499,40.08%
13897,synthetic Leather Bellies,4.1,Women,299,699,57.22%
13898,Women Black Wedges,3.9,Women,279,999,72.07%
13899,Mesh Walking Casual,4.1,Men,449,499,10.02%
13900,D'Lux Walker -,4.1,,3299,5999,45.01%
13901,Shree Rajasthani Jaipuri,4.2,Women,293,499,41.28%
13902,Women SL-126 Grey,4.2,Women,790,949,16.75%
13903,Latest Stylish Design-Modern,4.1,Women,497,999,50.25%
13904,Men Blue Sandal,4,Men,3147,4495,29.99%
13905,Slides,4,Women,275,999,72.47%
13906,Women Maroon Heels,4,Women,389,999,61.06%
13907,Aerobic Dancing Shoes,4,Men,555,799,30.54%
13908,Bellies For Women,4.1,Women,778,1299,40.11%
13909,Intraflux M Running,4.1,Men,2089,3799,45.01%
13910,Pink Fur Pearl,4.1,Women,299,499,40.08%
13911,Men Grey Sports,4.2,Men,1047,2499,58.10%
13912,Slides,3.4,Men,299,499,40.08%
13913,ELITE FLEX- FALCONHOLT,4.2,Men,2319,5799,60.01%
13914,Women Multicolor Flats,3.9,Women,331,498,33.53%
13915,Beige Leather Jalsa,3.9,Men,488,549,11.11%
13916,Women Tan Wedges,4,Women,599,1299,53.89%
13917,Boots For Women,4.3,Women,1139,1999,43.02%
13918,Combo Pack of,4.1,Men,798,2495,68.02%
13919,Women Silver Wedges,3.6,Women,460,999,53.95%
13920,"Men Blue, Black",3.7,Men,599,999,40.04%
13921,Running Shoes For,4,,499,999,50.05%
13922,Women Red Heels,4.1,Women,475,999,52.45%
13923,Boots For Women,4.4,Women,499,999,50.05%
13924,Men Black Sandal,4.1,Men,629,2499,74.83%
13925,ALICE Running Shoes,4.4,Women,974,1299,25.02%
13926,Ankle Length Stylish,3.9,Men,499,999,50.05%
13927,Boots For Women,3.9,Women,598,999,40.14%
13928,Women Black Heels,3.6,Women,383,499,23.25%
13929,Women Red Bellies,4.2,Women,341,899,62.07%
13930,Women Multicolor Flats,4.2,Women,741,899,17.58%
13931,Boots For Women,4.1,Women,475,999,52.45%
13932,Flip Flops,4,Women,499,1298,61.56%
13933,Women Gold Wedges,4.1,Women,463,999,53.65%
13934,Girls Stylish Cut,4,Women,349,499,30.06%
13935,Gable Flip SS,3.7,Men,969,1299,25.40%
13936,Kraasa Socks Sport,3.9,Men,471,471,0.00%
13937,"Men Brown, Olive",4.1,Men,569,699,18.60%
13938,STRIDE SLIP ON,4.3,Men,1800,3599,49.99%
13939,"punjabi juti ,",3.6,Men,380,799,52.44%
13940,Jutis For Women,3.8,Women,362,1299,72.13%
13941,Athleisure Knitted Sock,4.1,Men,699,1499,53.37%
13942,Women Khaki Wedges,4,,426,799,46.68%
13943,Men Tan Casual,3.8,Men,499,999,50.05%
13944,WOMENS FLIP FLOPS::,3.7,Women,289,499,42.08%
13945,Fiero Football Shoes,3.9,Women,575,699,17.74%
13946,Flip Flops,3.3,Women,169,499,66.13%
13947,Awesome Derby For,4.8,Men,1883,2690,30.00%
13948,Lace Up For,3.1,Men,539,1599,66.29%
13949,Women Brown Wedges,3.9,Women,549,999,45.05%
13950,Grey Fluffy Fur,4.3,Women,493,749,34.18%
13951,Flip Flops,3.6,Men,169,499,66.13%
13952,Men Black Sandal,3.9,Men,425,1899,77.62%
13953,Lace Up For,4,Men,2089,3495,40.23%
13954,Casuals For Men,3.6,Men,349,499,30.06%
13955,Flip Flops,4.1,Women,299,599,50.08%
13956,Flip Flops,4,Women,499,1298,61.56%
13957,Men SM-482 Dark,4.2,Men,1049,1349,22.24%
13958,Women Pink Heels,3.9,Women,399,599,33.39%
13959,Slides,3.9,Men,498,998,50.10%
13960,"Running,Walking, Sports, Gym",4.2,Women,459,999,54.05%
13961,Flip Flops,3.7,Women,279,499,44.09%
13962,DOCTOR EXTRA SOFT,4.1,Women,360,599,39.90%
13963,New Tredy Stylish,4.2,Women,399,899,55.62%
13964,Men Black Casual,4.3,Men,899,2199,59.12%
13965,Running Shoes For,3.7,Men,329,999,67.07%
13966,Slides,3.7,Men,248,499,50.30%
13967,Women Black Heels,3.8,Women,474,999,52.55%
13968,Mojaris For Men,3.4,Men,289,499,42.08%
13969,Women Black Bellies,4,Women,380,999,61.96%
13970,For Men (Black),5,Men,525,3004,80.03%
13971,Women Black Flats,4.2,Women,539,599,10.02%
13972,jutties Mojaris For,3.9,Men,399,699,42.92%
13973,Women Gold Wedges,3.9,Women,995,1990,50.00%
13974,Cyberg 1.0 W,4.2,Women,1513,3599,57.96%
13975,Men Multicolor Sandal,3.8,Men,419,998,58.02%
13976,"Women Grey, Black",3.6,Women,584,1299,55.04%
13977,"Women Blue, Blue",3.6,Women,265,499,46.89%
13978,Slip On For,4,Men,404,999,59.56%
13979,Viale Training &,4.2,Men,3707,5295,29.99%
13980,Men Black Sandal,4.1,Men,569,599,5.01%
13981,Jutis For Women,3.7,Women,499,999,50.05%
13982,Boots For Women,3.8,Women,477,1999,76.14%
13983,Women Black Flats,4.1,Women,749,999,25.03%
13984,D-SNEAKERZ Sneakers Shoes,3.6,,497,699,28.90%
13985,FLIGHT LITE LP,4.2,Men,1650,3299,49.98%
13986,Wonder Women Flex,4.2,Women,469,1599,70.67%
13987,Slides,4.1,Women,299,499,40.08%
13988,Women Black Wedges,4.1,Women,578,599,3.51%
13989,Women Brown Wedges,3.7,Women,455,533,14.63%
13990,Printed Daily use,3.6,Men,179,499,64.13%
13991,Women Pink Flats,4,Women,699,999,30.03%
13992,EVAW2 Sneakers For,3.8,Men,199,499,60.12%
13993,Women Black Flats,4.1,Women,399,899,55.62%
13994,Exclusive Mojaris for,4.5,Men,460,999,53.95%
13995,Women White Heels,4.4,Women,425,499,14.83%
13996,Wedges Slip On,4.1,Women,299,599,50.08%
13997,CLAIRE (Collector's Edition),4.4,Women,1130,1392,19.25%
13998,Flip Flops,3.3,Women,169,499,66.13%
13999,High Quality Sport,4.2,Men,247,599,58.76%
14000,Slides,4,Women,236,599,60.60%
14001,Belly Bellies For,4.1,Women,470,499,5.81%
14002,Formal Flip Flops,4.3,Men,292,299,2.34%
14003,Blackwood n Running,3.8,Men,419,999,58.06%
14004,Men Combo Pack,3.6,Men,399,2400,83.38%
14005,Women Black Flats,4,Women,561,1995,71.88%
14006,Red Chief Men's,3.9,Men,2249,4499,50.01%
14007,Men Blue Sandal,3.7,Men,299,499,40.08%
14008,Flip Flops,3.9,Men,329,999,67.07%
14009,Slides,3.7,Men,159,499,68.14%
14010,Women SL-124 Navy,4.3,Women,835,999,16.42%
14011,DRAGON LADIES Running,4.1,Women,1499,1699,11.77%
14012,High Class Jutis/Nagra,4.2,Men,349,999,65.07%
14013,Women Multicolor Wedges,4.1,Women,845,1690,50.00%
14014,Jutis For Men,4.2,Men,353,999,64.66%
14015,Mojaris For Men,5,Men,649,2199,70.49%
14016,Women Multicolor Flats,3.3,Women,521,799,34.79%
14017,Casual Shoes Smart,3.8,,299,499,40.08%
14018,Milkha-1 Mojaris For,3,Men,599,999,40.04%
14019,Women Pink Flats,4.2,Women,340,853,68.77%
14020,"Women Black, Brown",4.2,,599,1249,52.04%
14021,ASWEEGO Running Shoes,4.4,Women,4559,7599,40.01%
14022,Men Black Clogs,3.8,Men,649,999,35.04%
14023,Women Pink Heels,3.8,Women,599,899,33.37%
14024,Women Black Wedges,3.3,Women,314,449,30.07%
14025,"Men Black, Grey",4.2,Men,562,675,16.74%
14026,Women Black Heels,3.4,,399,999,60.06%
14027,Flip Flops,4.2,Women,299,699,57.22%
14028,Belly Juti for,4,Women,199,499,60.12%
14029,Latest morpankh Design,4,Women,162,440,60.12%
14030,Women Black Flats,4.2,Women,377,999,62.26%
14031,"Men Blue, Grey,",3.6,Men,399,998,60.02%
14032,Flip Flops,3.6,Men,539,599,10.02%
14033,ELITE FLEX Flip,4.1,Men,2399,2999,20.01%
14034,349 Casuals For,3.9,Men,199,499,60.12%
14035,Slides,4.1,Men,290,499,41.88%
14036,Jutis For Women,4.7,Women,219,599,63.44%
14037,Women Black Bellies,3.8,Women,304,1199,74.65%
14038,Shearling Pull On,4.1,Women,499,999,50.05%
14039,Flip Flops,3.9,Men,291,484,65.61%
14040,Slippers,3.3,Men,269,999,73.07%
14041,Rosmo Running Shoes,4.1,Women,1048,2199,52.34%
14042,Flip Flops,4,Women,231,340,32.06%
14043,Slides,4.1,Women,309,999,69.07%
14044,AMY-91 Slip On,3.7,Women,398,499,20.24%
14045,Women Beige Wedges,3.9,Women,425,499,14.83%
14046,WOMEN BLACK GOLA,3.9,Women,149,249,40.16%
14047,jute-bellie Bellies For,3.6,Women,291,999,70.87%
14048,Combo Pack of,3.8,Women,999,2994,66.63%
14049,Combo Fit-Man Red,3.9,Men,399,2499,84.03%
14050,Men Black Sandal,4.2,Men,568,675,15.85%
14051,COURTKING2 Badminton Shoes,4.3,Men,1253,1790,30.00%
14052,New Fashionable And,4.1,Women,499,999,50.05%
14053,Jutis For Men,3.5,Men,299,499,40.08%
14054,"Women White, Brown,",4.1,Women,349,1099,68.24%
14055,High Heel Canvas,4.7,Women,599,999,40.04%
14056,Training & Gym,3.9,,379,999,62.06%
14057,Women Brown Wedges,4.1,Women,499,999,50.05%
14058,Women Shoe Platform,4,Women,275,799,65.58%
14059,Women Multicolor Flats,3.6,Women,161,451,64.93%
14060,Bellies For Women,3.9,Women,284,499,43.09%
14061,Slippers,3.9,Women,329,599,45.08%
14062,SD-323 Casuals For,4.2,Men,629,749,16.02%
14063,Slides,4.1,Men,242,999,75.78%
14064,"Women Maroon, Off",4.2,Women,499,1199,58.38%
14065,Party Casuals For,3.9,Men,299,999,70.07%
14066,Partywear And Casual,4.2,Women,599,999,40.04%
14067,"Casual , Partywear",4,Men,370,659,43.85%
14068,Awesome Slip On,3.6,Women,845,1690,50.00%
14069,Latest Ladies Inner,4.3,Women,990,1599,38.09%
14070,women comfortable plane,3.6,Women,284,799,64.46%
14071,Men Blue Sandal,3.3,Men,550,1999,72.49%
14072,Flip Flops,4,Women,349,399,12.53%
14073,Men Black Casual,3.9,Men,555,999,44.44%
14074,Boots For Women,4.3,Women,499,999,50.05%
14075,Women Loafers&Moccassins For,4,,449,999,55.06%
14076,Woman Comfortable Long,4.1,Women,499,999,50.05%
14077,ZRT049 walking shoes,4.1,Men,426,999,57.36%
14078,Sneakers For Men,4,Men,350,999,64.97%
14079,Women's | Girls,4.2,Women,449,999,55.06%
14080,Sparx Men SM-282,3.8,Men,679,1103,38.44%
14081,Women Black Wedges,4.2,Women,599,999,40.04%
14082,Zod Runner V3,4.1,Men,1799,3999,55.01%
14083,NIKE CHROMA THONG,3.9,Men,1047,1495,29.97%
14084,Loafers For Men,3.5,Men,327,499,34.47%
14085,NK-01 Running Shoes,3.8,Men,284,999,71.57%
14086,Lace Up For,4.1,Men,935,1299,28.02%
14087,Women Flip Flop,3.7,,299,598,50.00%
14088,Boots For Women,3.8,Women,477,1999,76.14%
14089,Perfect Stylish Girls,4,Women,269,499,46.09%
14090,"Walking Shoes,Gym Shoes,Knit",4.1,Men,497,599,17.03%
14091,Women Multicolor Flats,4,Women,236,499,52.71%
14092,Airsocks-12 Men's Flyknit,4.1,Men,699,1499,53.37%
14093,Women Black Wedges,4.3,Women,1170,1299,9.93%
14094,SHP3008 Loafers For,3.9,Men,740,1699,56.45%
14095,Synthetic Leather Casual,4,Women,595,1199,50.38%
14096,Walking Shoes For,4.1,Women,379,1125,52.55%
14097,Throb M Running,4.2,Men,1484,2699,45.02%
14098,Women Multicolor Flats,4.3,Women,1746,2495,30.02%
14099,Multicolor Combo-(5)-486-689-723-720-462 Casuals,4,Men,789,2490,68.31%
14100,Flip Flops,3.9,Women,319,499,36.07%
14101,Women Pink Wedges,4.3,Women,489,1099,55.51%
14102,Ankle Length &,3.7,Women,429,999,57.06%
14103,Men Silver Sandal,4.5,Men,1539,2799,45.02%
14104,Doctor Extra Soft,4.1,Women,319,499,36.07%
14105,Slides,3.7,Women,299,499,40.08%
14106,Men Tan Sandal,4,Men,358,999,64.16%
14107,Sneakers For Women,4.4,,559,999,44.04%
14108,Women Maroon Flats,3.8,Women,225,399,43.61%
14109,Synthetic Leather Casual,4,Women,595,1199,50.38%
14110,Breezev2IDPDarkShadow Slippers,4,Men,849,1499,43.36%
14111,Slides,4.1,Women,250,999,74.98%
14112,Men Black Casual,4.2,Men,562,675,16.74%
14113,Women Black Wedges,4.2,Women,569,1299,56.20%
14114,Women Beige Heels,4.3,Women,768,899,14.57%
14115,Jutis For Women,4,Women,199,499,60.12%
14116,Women White Heels,3.4,Women,469,999,53.05%
14117,Slides,4.1,Men,1957,2795,29.98%
14118,Slip On For,4,Women,740,999,25.93%
14119,Women Black Heels,3.9,Women,849,2499,66.03%
14120,Slides,4.1,Men,299,499,40.08%
14121,Patent Bellies For,4.1,Women,350,999,64.97%
14122,Bellies For Women,4.4,Women,699,999,30.03%
14123,WILLY-2 Bellies For,3.3,,449,499,10.02%
14124,Gold Zari Traditinal,4.5,Women,999,1395,28.39%
14125,Bellies For Women,3.9,Women,236,599,60.60%
14126,Women SL-126 Grey,4.2,Women,790,949,16.75%
14127,"Sports,Running,Casual Slippers",4,Men,296,499,40.68%
14128,Shoes For Women,4,Women,465,999,53.45%
14129,Slides,4.2,Men,2096,2995,30.02%
14130,Running Shoes For,3.8,Men,331,999,66.87%
14131,Women Silver Flats,3.9,Women,289,699,58.66%
14132,Walking Shoes For,4,Women,498,999,50.15%
14133,Women Maroon Heels,4,Women,275,1299,78.83%
14134,Training & Gym,4.6,Men,720,1299,44.57%
14135,Slippers,3.9,Women,148,299,50.50%
14136,"Men Navy, Yellow",4.2,Men,569,699,18.60%
14137,Rajasthani Jaipuri Ethnic,4.2,Women,199,799,75.09%
14138,Women Beige Wedges,4,Women,1470,2999,50.98%
14139,Women Navy Wedges,4.2,Women,731,1699,56.97%
14140,WORLD WEAR FOOTWEAR,3.4,Men,479,529,9.45%
14141,Women Casual &,3.9,Women,569,898,36.64%
14142,Fila Men's Bryant,3.7,Men,564,1597,64.68%
14143,SFG-2076 Slippers,4.2,Men,499,574,13.07%
14144,Women Black Heels,4.3,Women,1899,2499,24.01%
14145,GEL CONTEND 4B+,4.2,Men,1994,3499,43.01%
14146,Superblaster IDP Running,4.3,Men,2399,4799,50.01%
14147,Boots For Women,4.4,Women,445,999,55.46%
14148,Women Green Flats,3.9,Women,499,599,16.69%
14149,Women Gold Heels,3.8,Women,455,499,8.82%
14150,Bellies For Women,2.8,Women,429,1499,71.38%
14151,Boots For Women,4.1,Women,2095,3695,43.30%
14152,Men's Combo Pack,3.8,Men,378,998,62.12%
14153,Slippers,3.9,Women,241,499,51.70%
14154,Slippers,4.7,Women,599,999,40.04%
14155,Women Black Heels,4,Women,399,699,42.92%
14156,Slippers,4.3,Women,249,499,50.10%
14157,Mojaris For Men,3.5,Men,616,999,38.34%
14158,Casuals For Men,3.9,Men,999,1999,50.03%
14159,SFG-517 Flip Flops,4.2,Men,294,329,10.64%
14160,Slides,4.1,Women,285,499,42.89%
14161,Outdoors For Men,4.1,Men,550,999,44.94%
14162,Stylish Heel Casual,4.2,Women,499,999,50.05%
14163,S-101 Lace Up,4,Men,455,999,54.45%
14164,Bellies For Women,3.6,Women,399,999,60.06%
14165,Sneakers For Men,4,Men,419,999,58.06%
14166,Party Wear For,4,Men,399,799,50.06%
14167,Womens Golden Bellies,3.9,Women,299,999,70.07%
14168,DOCTOR EXTRA SOFT,4.1,Women,360,599,39.90%
14169,Women White Heels,3.9,Women,977,2095,53.37%
14170,Slides,3.3,Women,198,499,60.32%
14171,Women Black Heels,4.2,Women,699,999,30.03%
14172,Women Black Bellies,4.2,Women,599,999,40.04%
14173,Women Black Wedges,4.2,Women,251,279,10.04%
14174,Latest Collection Sneakers,4.1,Women,449,499,10.02%
14175,"Women Black, White",4,Women,842,1499,43.83%
14176,Flip Flops,4,Women,249,499,50.10%
14177,Running Shoes For,3.5,Men,539,1999,73.04%
14178,Nike Men's Liteforce,3.8,Men,1776,1776,0.00%
14179,Women Black Wedges,4.1,Women,290,799,63.70%
14180,Women Natural Wedges,4.2,Women,549,999,45.05%
14181,Women Brown Wedges,4,Women,2025,4499,54.99%
14182,Women Brown Flats,3.7,Women,279,499,44.09%
14183,Bellies For Women,4,Women,295,599,50.75%
14184,Men's Stylish Loafers,3.9,Men,255,499,48.90%
14185,For Women (Black),3.9,Women,399,499,20.04%
14186,Women Brown Heels,4.2,Women,399,499,20.04%
14187,Men's Lace up,3.7,Men,399,999,60.06%
14188,Men Orange Sandal,4.1,Men,299,999,70.07%
14189,Nike Revolution 5,3.9,Women,2313,3695,37.40%
14190,"Walking Shoes,Gym Shoes,Sports",4,Men,557,999,44.24%
14191,Synthetic Leather Casual,4.1,Women,398,999,60.16%
14192,"punjabi jutti ,",3.8,Men,318,378,42.08%
14193,Men Brown Casual,4.1,Men,2255,2795,19.32%
14194,Women Multicolor Wedges,4.4,Women,399,1599,75.05%
14195,Women Grey Flats,4.2,Women,329,999,67.07%
14196,SL-138 Casuals For,4.1,Women,450,432,20.64%
14197,Women Red Flats,4.1,Women,298,999,70.17%
14198,Men's Maroon ankle,4,Men,399,499,20.04%
14199,Men's Black ankle,4,Men,399,999,60.06%
14200,Men Multicolor Sandal,3.7,Men,592,1099,46.13%
14201,"Women Copper, Brown,",4.2,Women,499,1249,60.05%
14202,SOCKS Running Shoes,3.9,Men,499,999,50.05%
14203,Jutis For Men,4.5,Men,270,750,64.00%
14204,Men Red Sandal,4.2,Men,219,499,56.11%
14205,Women Green Heels,4.1,Women,664,999,33.53%
14206,JOY TH Flip,4,Men,474,499,5.01%
14207,Women Multicolor Sports,4.2,Women,599,699,14.31%
14208,Women's Yellow Ethnic,4,,255,499,48.90%
14209,Women White Wedges,4.1,Women,359,999,64.06%
14210,Men's Red Valvat,4,Men,499,699,28.61%
14211,MORGAN Running Shoes,4.1,Men,1499,1799,16.68%
14212,Moonwalk women casual,3.8,Women,283,999,71.67%
14213,Mojaris For Men,3.9,Men,559,1399,60.04%
14214,Outdoors For Men,3.8,Men,279,799,65.08%
14215,Bellies For Women,3.9,Women,298,999,70.17%
14216,Bellies For Women,3.9,Women,284,499,43.09%
14217,Breaker Mesh Translucency,3.7,Women,2275,7999,71.56%
14218,Women SL-123 Grey,4.3,Women,849,899,5.56%
14219,Slippers,4,,171,499,65.73%
14220,RC3512 003 Slip,4.2,Men,1850,3699,49.99%
14221,Black Gold Party,4.1,Women,395,599,34.06%
14222,Century-04 Running shoes,4.1,Men,664,999,33.53%
14223,Slippers,4.1,Women,349,599,41.74%
14224,Leather Design Stylish,4.2,Women,398,1399,71.55%
14225,Women Black Heels,3.6,Women,599,1299,53.89%
14226,Jutis For Women,3.9,Women,260,699,62.80%
14227,Men Brown Flats,3.4,Men,425,1599,73.42%
14228,Flip Flops,4.1,Men,974,1499,35.02%
14229,Combo Pack Of,3.9,Men,449,1499,70.05%
14230,BLACK LEATHER NAGRA,4.5,Men,398,999,60.16%
14231,"Women Pink, Black",3.6,Women,584,1299,55.04%
14232,Jutis For Women,3.9,Women,189,599,68.45%
14233,Women Black Heels,4.5,Women,399,799,50.06%
14234,Boots For Women,4.2,Women,599,1499,60.04%
14235,For Men (Navy),3.9,Men,699,1497,53.31%
14236,Women Red Flats,4.1,Women,298,999,70.17%
14237,Women Pink Wedges,4.3,Women,439,599,26.71%
14238,PRO-CAP-AW1016 Boots For,4,Men,722,1887,55.59%
14239,Women Beige Bellies,3.8,,542,1199,54.80%
14240,Derby For Men,3.8,Men,319,999,68.07%
14241,Slippers,4.1,Women,399,799,50.06%
14242,Men Blue Sandal,4.3,Men,2447,3495,29.99%
14243,DOCTOR EXTRA SOFT,4.1,Women,360,599,39.90%
14244,Women Grey Flats,4.1,Women,304,999,69.57%
14245,Partywear ethnic Juti,3.7,Women,185,499,62.93%
14246,Mojaris For Women,3.5,Women,278,499,44.29%
14247,Slip On For,3.9,Men,315,999,68.47%
14248,Flip Flops,4.2,Women,299,699,57.22%
14249,Women SL-124 Navy,4.3,Women,835,999,16.42%
14250,Hush Puppies Black,4.4,Men,2749,2999,8.34%
14251,Women's Jutis Mojri,4.2,Women,322,599,46.24%
14252,Women Maroon Heels,3.8,Women,419,699,40.06%
14253,Mojaris For Men,3.5,Men,616,999,38.34%
14254,Men SFG-2084 Fluorescent,4.1,Men,249,299,16.72%
14255,Ethnic Mule For,4.2,Women,244,699,65.09%
14256,Nagra Jutis For,3.9,Men,423,799,47.06%
14257,Perfect Stylish Girls,4.3,Women,399,999,60.06%
14258,SL-138 Casuals For,4.1,Women,496,625,20.64%
14259,Women's Classic Flower,4.1,Women,399,790,49.49%
14260,Women Pink Heels,5,Women,399,999,60.06%
14261,Women SL-165 Violet,4.3,Women,875,999,12.41%
14262,Sneakers For Men,3.9,Men,389,999,61.06%
14263,Present New White,4,Women,799,1999,60.03%
14264,GERALD Lace Up,3.7,Men,1620,3599,54.99%
14265,Flip Flops,4.2,Women,299,499,40.08%
14266,Sandoz Running Shoes,4.1,Men,349,599,41.74%
14267,Mojaris For Men,3.9,,578,1249,53.72%
14268,Mojaris For Men,4.3,Men,275,599,54.09%
14269,Slides,3.6,Men,379,499,24.05%
14270,GO WALK SMART-INFLUENCE,4.4,,3000,5999,49.99%
14271,Running Shoes For,3.9,Men,325,999,67.47%
14272,Women Black Flats,3.9,Women,367,999,63.26%
14273,Black Laces Boots,4,Women,1299,1599,18.76%
14274,"Men Orange, Green,",3.8,Men,489,1497,67.33%
14275,"Men Black, Green",4.2,,630,749,15.89%
14276,Women Black Wedges,4.4,Women,319,1499,78.72%
14277,Funkin Black Color,3.6,Men,199,1099,81.89%
14278,Women Black Wedges,2.5,Women,409,533,23.26%
14279,"Women Gold, Beige",4.2,Women,599,999,40.04%
14280,Women Pink Flats,4,Women,699,999,30.03%
14281,S-15 Running Shoes,4,Men,599,661,9.38%
14282,For Women (Pink),3.8,Women,711,999,28.83%
14283,Dare Walking Shoes,4.3,Women,1971,3999,50.71%
14284,Slippers Flip Flops,4,Men,199,499,60.12%
14285,Casuals For Women,4.1,Women,299,999,70.07%
14286,Combo pack of,3.8,Men,498,998,50.10%
14287,Zod Runner V3,4.1,Men,1730,3961,55.01%
14288,GEL-SONOMA 5 Running,4,Women,2749,5999,54.18%
14289,TORMO SLIP ON,4.1,Men,1011,1299,22.17%
14290,Men Tan Sandal,4,Men,664,1399,52.54%
14291,Women Beige Heels,3.8,Women,448,999,55.16%
14292,Men Navy Sandal,4.2,Men,1049,1349,22.24%
14293,Leather Formal Shoes||Active,4.1,Men,901,1999,54.93%
14294,Perfect Stylish Girls,4,Women,269,499,46.09%
14295,Longwalk Women's Sneaker,3.8,Women,248,629,60.57%
14296,5011-Latest Collection Stylish,3.9,Men,240,499,51.90%
14297,Women Pink Flats,4.1,Women,349,699,50.07%
14298,Womens Printed Hawai,3.9,Women,284,599,52.59%
14299,Boots For Men,4.1,Men,2745,3595,23.64%
14300,Women Copper Heels,4.2,Women,475,999,52.45%
14301,Bellies For Women,4.3,Women,698,999,30.13%
14302,COSTA Running Shoes,4.1,Men,989,1049,5.72%
